,x,y
0,-38.0372607071656,-62.89768029152958
1,-37.42424406664363,-62.691300850435006
2,-36.849703868826815,-62.46029418215541
3,-36.24827549993952,-62.14452451949242
4,-35.738077908752835,-61.87210573497775
5,-35.12133534960865,-61.62142528667644
6,-34.571807010062116,-61.402879966734176
7,-34.019094855824264,-61.06265709703615
8,-33.385482516371205,-60.83084756122726
9,-32.81264672074162,-60.588122950234464
10,-32.24142184050149,-60.22334295826048
11,-31.581214783693046,-60.008551314119636
12,-31.101397984912794,-59.63489655436406
13,-30.485231795135924,-59.28496979125212
14,-29.72122979133553,-58.947617569174554
15,-29.192487289116315,-58.91317042508309
16,-28.567036843333476,-58.67846062786169
17,-27.991291806518955,-58.590417078331306
18,-27.324309590412565,-58.51379996309006
19,-26.714496185524744,-58.39980181333957
20,-26.10793847842301,-58.21992087495348
21,-25.4840439902734,-58.17181215848102
22,-24.893280334624254,-57.919479951078465
23,-24.1962946046904,-57.869910187887506
24,-23.58822910099036,-57.75036253252334
25,-22.956810532149426,-57.53072163362397
26,-22.24427771703452,-57.41036127055139
27,-20.90768954573144,-56.9198435779686
28,-20.384472355781718,-56.628821052652356
29,-19.83371003956067,-56.31801490362343
30,-19.297973811067894,-55.931964625350915
31,-18.73301059923615,-55.72779481618332
32,-18.15730842535084,-55.327164035112645
33,-17.627122973200706,-55.022704681811554
34,-17.012710864440084,-54.76713402183504
35,-16.46923959750859,-54.43435131801683
36,-15.929885216339525,-54.12852598049032
37,-15.478340256958049,-53.769554446796626
38,-14.86450976146896,-53.51891811490334
39,-14.311489078747545,-53.19749922290911
40,-13.742704802818128,-52.773057834902524
41,-13.262974405045624,-52.44463154333059
42,-12.623088552897133,-52.11926861796955
43,-11.899747319364497,-51.683030481101234
44,-12.169868253561196,-51.63436976843383
45,-11.614864277282551,-51.460886827938154
46,-11.010031912160425,-51.16784018346106
47,-10.510333193508815,-50.97588638910006
48,-9.931262365385482,-50.711238373985495
49,-9.236685890982093,-50.50713021297825
50,-8.681700000504296,-50.26175134420302
51,-8.108798151210829,-49.95067439499728
52,-7.5675716510926865,-49.74852909730239
53,-6.950161540439632,-49.43517817720989
54,-6.4403520424784295,-49.193959316226334
55,-5.876714125536968,-48.86972276595422
56,-5.232080307229608,-48.63683819999373
57,-4.641021132619457,-48.338159632329955
58,-3.9641873623332646,-48.02172163828343
59,-3.8052762488641316,-48.01707733858337
60,-3.1908109934206434,-47.906248603442364
61,-2.6357228972122417,-47.786369631116074
62,-2.0212199143751155,-47.624831135053896
63,-1.3554340138271344,-47.582901040955385
64,-0.7571801775378844,-47.454893688942605
65,-0.07102649886582502,-47.34624921777207
66,0.4686992396710329,-47.127259739267146
67,1.1401564906542667,-47.08512223223627
68,1.7424923826611127,-46.865464467223504
69,2.4020488642901032,-46.767450178467804
70,3.057160953876565,-46.65564456919768
71,3.7394915496226075,-46.39494898821124
72,4.494352242485129,-46.19072402157562
73,5.352432996316333,-45.987023017067166
74,5.953875131293016,-45.73767717680274
75,6.483104712999229,-45.468550175370694
76,7.09934739116623,-45.22350508678564
77,7.646997622707264,-44.968513682666504
78,8.314771312309565,-44.74931938990358
79,8.871466249812606,-44.4748025020922
80,9.46165955318746,-44.266666535674574
81,10.008724941714153,-43.9818548570733
82,10.629741655654454,-43.78571351639943
83,11.18887944750183,-43.4070571552497
84,11.797180359298888,-43.24545874275181
85,12.316710702400023,-42.934248312270405
86,12.968691553967783,-42.62776478206127
87,13.586501043195726,-42.28239212032274
88,14.20458866442301,-41.97004339404516
89,14.715731832133997,-41.69913863302524
90,15.282878961386118,-41.33110895599554
91,15.808985729146622,-41.01373788529584
92,16.384908411592402,-40.69574202281353
93,16.913555147287877,-40.47935288301725
94,17.546089832562973,-40.1636411572742
95,18.045847423758715,-39.73715099982032
96,18.572521056802714,-39.484272678561574
97,19.173843889230728,-39.19458065485473
98,19.7085769104582,-38.834702795741755
99,20.1749181430562,-38.543241338953365
100,20.804840122807647,-38.17219984268986
101,21.278815949791586,-37.77878579563658
102,21.88292908212656,-37.49158760367378
103,22.45431248867101,-37.191712856376164
104,22.308094482746608,-37.1274996410217
105,22.90906545760935,-36.84416477547512
106,23.511660424085704,-36.688415033479906
107,24.05477911556166,-36.4058038517919
108,24.67366206827493,-36.22926966675594
109,25.18486230086533,-35.96448512874771
110,25.77406727136742,-35.782028153971574
111,26.34773348825978,-35.474285922925574
112,26.9867811241238,-35.21713427910117
113,27.540430120541423,-34.96239597176909
114,28.147356564776977,-34.78583628750986
115,28.744900862458536,-34.446127697102035
116,29.279104303915222,-34.243731451256465
117,29.929218044481296,-33.97823990479233
118,30.522227536351892,-33.74019245275946
119,31.244878312064213,-33.294951100346424
120,32.1476817031612,-32.89073865396539
121,32.61408979132352,-32.53791541225705
122,33.179429323583115,-32.13366469881097
123,33.65511732918419,-31.74134578328715
124,34.19359214437486,-31.39583686287998
125,34.76833145193446,-30.996854642563186
126,35.295570589923784,-30.576857956399508
127,36.198747792186765,-29.71873448103874
128,36.6628305899069,-29.201613272009062
129,37.136313996293914,-28.807015327537595
130,37.55294786526919,-28.310252012927986
131,37.93888089212611,-27.864610475207062
132,38.3020221754439,-27.289996853300444
133,38.77596543815441,-26.771783000216672
134,39.19633189698815,-26.242577303315834
135,39.5546646696752,-25.808106107747875
136,40.04717717271674,-25.10756795885903
137,40.81829680224329,-24.008646951207286
138,41.03381696470358,-23.42005833736955
139,41.27850420577859,-22.816648668345287
140,41.53364228825292,-22.19407150497835
141,41.8175652348055,-21.665680093891805
142,42.063109054460305,-21.058443196585756
143,42.184750206323706,-20.48874127551373
144,42.509820444717874,-19.867782383017946
145,42.709504982399686,-19.372209531426684
146,42.88126964557924,-18.672195109353943
147,43.08900782638994,-18.112071631610107
148,43.34803881773899,-17.54277693231413
149,43.637992782480765,-16.975682687880305
150,43.80691461649536,-16.292764027721415
151,44.08374259042097,-15.728845635728938
152,44.330097484604885,-15.049768827084119
153,44.52894722353097,-14.384284987791204
154,44.608309868016896,-13.854076596890684
155,44.84528741278762,-13.288611342197562
156,44.93986431859089,-12.711809272502109
157,45.214262170436115,-12.070597601287908
158,45.37650557726607,-11.563302527885426
159,45.56840624974034,-10.927955032571534
160,45.763669551403005,-10.271664143924141
161,45.90572817360278,-9.744051833633009
162,46.13701876220912,-9.107456253188156
163,46.40865883465006,-8.52366837305647
164,46.54408943998314,-7.934833868144109
165,46.7695079029713,-7.3117013796887855
166,46.90934529529765,-6.758289320614217
167,47.07338613681982,-6.111932736910828
168,47.335654297207824,-5.519736366484544
169,52.309196470740034,-4.347908042236707
170,52.509984767063465,-3.806423448548622
171,52.68997552884968,-3.1730773270819643
172,52.861462225562946,-2.604433771591192
173,53.053413982585674,-2.0228966218645983
174,53.224960392390145,-1.3980244783134275
175,53.49996825571396,-0.829700404428583
176,53.627705671630316,-0.18203033641310973
177,53.800977365482794,0.3946519029574085
178,54.077704917389184,0.9603396840445801
179,54.208939499909725,1.5704369456602647
180,54.48341755813042,2.174326313566576
181,54.53935131693676,2.8035734546316498
182,54.80957163308938,3.3891084459959453
183,55.017332598204504,3.9951237904352555
184,58.38183261898764,3.5285021974238098
185,58.943884919825884,3.9071042302931396
186,59.331287271742845,4.3202785961246075
187,59.89761260250947,4.775420871664869
188,60.240127099186374,5.286855348926559
189,60.75889999678379,5.717626448331226
190,61.22342722655923,6.194243947760675
191,61.62653795319067,6.61855710109937
192,62.15928242842769,7.199384928526678
193,63.16693590184607,11.470816681955265
194,62.927045577011754,12.052596199596831
195,62.62143926768036,12.593754385428722
