,x,y
0,-39.234316214791086,-61.70623062038442
1,-38.657576141141256,-61.641162675877624
2,-37.98750200798879,-61.59688760123019
3,-37.39783706784102,-61.54885327376075
4,-36.759609475621566,-61.50297299650805
5,-36.12891080804845,-61.43632639199374
6,-35.52520929659559,-61.38305884397615
7,-34.92060077646738,-61.330629496720505
8,-34.259002328926925,-61.26978183234929
9,-33.639237368369784,-61.215658695608894
10,-32.98347433753178,-61.13992641242009
11,-32.389661677556035,-61.06587930749288
12,-31.722732664859482,-60.97966534271431
13,-30.605468757566758,-60.72092216050858
14,-30.033301700350364,-60.44494342737822
15,-29.487870134995887,-60.1863536520619
16,-28.906441287055745,-59.8901504570597
17,-28.347398252988334,-59.6170668287504
18,-27.817438563564334,-59.329932740349705
19,-27.22544993895502,-59.04115807332347
20,-26.69598624187586,-58.76063314950056
21,-26.10671200686052,-58.45631107202943
22,-25.559876092090924,-58.169266009234214
23,-25.025765933752666,-57.868039881240236
24,-24.47033325402168,-57.57075437572353
25,-23.937851025235712,-57.27953559121922
26,-23.370717383266896,-56.970465480396165
27,-22.81370001023776,-56.65747204922552
28,-22.21803095158203,-56.322353217957144
29,-22.023862034110657,-56.16596722182096
30,-21.443548937184605,-55.950299588228106
31,-20.8588152241366,-55.73169214520174
32,-20.27121313431698,-55.51852663451386
33,-19.68139223085392,-55.312083392376856
34,-19.113215607500408,-55.09498912106361
35,-18.539576114776946,-54.89958519149763
36,-17.921899968109187,-54.67531519214858
37,-17.344486822082334,-54.45946113983832
38,-16.778947660342887,-54.232776497164174
39,-16.169943498277387,-54.02774091087984
40,-15.580624214441544,-53.79983306444686
41,-14.994186058557117,-53.555054075679294
42,-14.40663537770334,-53.31450562711707
43,-13.77715814023478,-53.05743151886081
44,-13.338818850784673,-53.2645107050738
45,-12.778930672633537,-53.47711069035594
46,-12.154059984138906,-53.69361550375807
47,-11.586557612276003,-53.88984551772386
48,-10.980432689408575,-54.10467703570832
49,-10.425407239954998,-54.28128522788532
50,-9.81017702787489,-54.50749989509398
51,-9.2389433488293,-54.69567662498012
52,-8.63325872563618,-54.89065399995466
53,-7.99778930708487,-55.10880806714857
54,-7.421222696902383,-55.29765152810338
55,-6.776090198506255,-55.47969721171579
56,-6.177228020732472,-55.64930357337748
57,-4.59792606840509,-55.806891008058074
58,-3.9784846191087864,-55.6026733145909
59,-3.383944874560004,-55.408133682172796
60,-2.797980059158857,-55.23260776918453
61,-2.226370454565128,-55.04088511694397
62,-1.6414198082832478,-54.83913173248449
63,-1.0303162722561656,-54.66028685397504
64,-0.4189210568235503,-54.45529602027108
65,0.18172979278793822,-54.242608635720586
66,0.7449278049457772,-54.04046504735086
67,1.3570760070394607,-53.83936408858269
68,1.9236469445873876,-53.632721362847334
69,2.523175630702176,-53.41244021798458
70,3.17648643925328,-53.18188108815958
71,3.7733696473363985,-52.95126497350522
72,4.158721027026492,-52.75876611028
73,4.730030989334185,-52.60117629272067
74,5.333670648997783,-52.42806904007421
75,5.980616625910625,-52.248454095086565
76,6.544524142005001,-52.06521924687835
77,7.129046065178937,-51.89348793304318
78,7.728702750254933,-51.69921320608986
79,8.331680243019298,-51.52515584929558
80,8.960952529035588,-51.335495778531545
81,9.564071136375686,-51.141097321846516
82,10.128308746791708,-50.945979617539905
83,10.73804223300972,-50.74826649264564
84,11.382157850930696,-50.53487409805572
85,11.967480138624678,-50.3078271427797
86,12.588925351240517,-50.08396077661785
87,13.801723760287437,-49.39409368286387
88,14.228798441562496,-48.91970145103563
89,14.640281264535183,-48.45636760921729
90,15.05493888960746,-47.99238309216529
91,15.44672492109025,-47.55487636872015
92,15.863600176892046,-47.09028158973176
93,16.277237193751937,-46.615363582970176
94,16.71909935233356,-46.13379219423373
95,17.112969292081242,-45.68764688840475
96,17.54140709907171,-45.18347449640712
97,17.937339990581997,-44.72586308998115
98,18.354346370013843,-44.25540625144942
99,18.752850631109126,-43.779673212718336
100,19.13253529766018,-43.32811525319698
101,19.565237970632474,-42.84266677491893
102,19.956640357522353,-42.36822851481569
103,20.387506331869435,-41.86104850866946
104,20.7799375930242,-41.387707760409796
105,21.17376004174414,-40.88360928367563
106,21.550471660216054,-40.4102631744433
107,21.979001644397876,-39.875121429506365
108,22.37236467603508,-39.36236369793098
109,22.454363015080553,-39.16091104217145
110,22.931412205307726,-38.75873028815242
111,23.391256101446782,-38.34111553887522
112,23.848563422146935,-37.95870884456823
113,24.33912757977084,-37.54852202459879
114,24.79590979037863,-37.131951776493544
115,25.247073003942425,-36.73784234431239
116,25.76069225795876,-36.31735680757884
117,26.193339231440333,-35.92791107954094
118,26.70226088891351,-35.497027233210055
119,27.160777495375683,-35.091527217343106
120,27.62982984647929,-34.670064749663275
121,28.088200811193847,-34.25384730417161
122,28.536321541208313,-33.84186713066866
123,29.032455787854477,-33.39065137765362
124,29.455749461227462,-32.98713683003242
125,29.935800303189197,-32.55486413428498
126,30.442405557161276,-32.07779326973307
127,30.89528450617529,-31.614081534883894
128,31.64044777282895,-30.70020121075497
129,31.903119666706235,-30.134856498723945
130,32.16819551633901,-29.539336472163104
131,32.42955467024636,-28.97826574733149
132,32.68092002356147,-28.40993120613417
133,32.92847896911198,-27.8324381320602
134,33.17210595823936,-27.264732110134425
135,33.41098561209138,-26.69305608812015
136,33.66815701937389,-26.110562071026372
137,33.911438479250954,-25.517477307197886
138,34.14565610312432,-24.98174316584179
139,34.403969890775194,-24.377269232296833
140,34.63194172429748,-23.79357519900158
141,34.8851282317195,-23.18407349932449
142,35.11137158934628,-22.58579295352677
143,35.32282548321539,-21.93980954800483
144,35.791410177136214,-21.787147331003062
145,36.344301217317124,-21.4658906572968
146,36.89644181345501,-21.17524302705199
147,37.445288467276946,-20.865234157856055
148,38.065660370582286,-20.493225179889848
149,38.869884285268924,-19.921330762137476
150,39.32975302738495,-19.480904891626132
151,39.76538547203365,-19.033581661554678
152,40.17599026770844,-18.596984415546476
153,40.63037519918778,-18.14726826009063
154,41.0717690741738,-17.667488824666826
155,41.482964201371495,-17.23348245268184
156,41.94035371035757,-16.74575397815756
157,42.42286338521915,-16.200675795209076
158,42.25817136256746,-16.61316600448304
159,42.9114281803279,-16.757026197692618
160,43.51194383710145,-16.88508233879523
161,44.250272092376996,-17.023405128732602
162,45.25009088865076,-17.10597992266183
163,45.88641822790388,-17.04866132681495
164,46.53322750491258,-16.987958378438726
165,47.14774567131619,-16.908951697348392
166,47.82072704382575,-16.81929862257556
167,48.47887529814877,-16.72278098073175
168,50.35919087559481,-15.589711519554488
169,50.60837727818617,-15.031859563547437
170,50.850043679330334,-14.48507563638464
171,51.146252131397425,-13.885573960303963
172,51.373369340046914,-13.317251474350348
173,51.620280575251925,-12.76542346904609
174,51.87402684052542,-12.173306708117176
175,52.116692459155075,-11.613273048996888
176,52.36730617115984,-11.025983775622116
177,52.603289912158765,-10.482087468882774
178,52.87057000841216,-9.895447584284895
179,53.10226487652711,-9.313361796627479
180,53.34079869289505,-8.741410144960897
181,53.58779547959045,-8.127822767453855
182,53.84012667203927,-7.502991572607835
183,54.0775416213719,-6.830531435096374
184,53.911871619655194,-6.875598275461293
185,54.333248585107434,-6.3751911628299505
186,54.72482980058235,-5.881305269650997
187,55.11729755310113,-5.415173096215488
188,55.51041639366489,-4.927763565738551
189,55.91264779428368,-4.412505683849012
190,56.30580980508972,-3.9120070781978753
191,56.6960851253526,-3.402109096718222
192,57.076672457957045,-2.889359061727025
193,57.50314375331024,-2.32701866015282
194,58.014585258668525,-1.4422026087705486
195,58.22651725935271,-0.8562339008975732
196,58.42880578795152,-0.28531739691742664
197,58.64603887303589,0.308368680411676
198,58.86149169800814,0.8859211270606554
199,59.07045180078008,1.4780279392018305
200,59.285320224928064,2.066934482792505
201,59.476589373729944,2.653402649679678
202,59.68883794959492,3.2191153854286303
203,59.904229281850704,3.8440546758475893
204,60.10791728160982,4.4174450669340874
205,60.29878921352299,5.021741994042233
206,60.49208840514203,5.587892722840695
207,60.709321921997166,6.19665872954519
208,60.901922044349966,6.80225883893459
209,61.09939681176142,7.38338207235047
210,61.30292999104298,8.022989481282481
211,61.486554592834835,8.639815012440499
212,60.98159301903819,11.142378822629883
213,60.487311942659254,11.490158116361485
214,59.96984268729182,11.861993950251511
215,59.46911197294667,12.215203961959066
216,58.966373516162385,12.578571504317253
217,58.446499118687235,12.940144706157366
218,57.905125318347,13.324383690283758
219,57.38109542981207,13.682313920883146
220,56.845476158252545,14.028208351054548
221,56.3291107486347,14.383754411676417
222,55.81486880480507,14.69742903163433
223,55.24034763556551,15.075663279898311
224,55.29393732537869,14.817667633888028
225,54.964484713128584,15.352569731784456
226,54.62012596272239,15.872695842307852
227,54.2913488244435,16.389470369977673
228,53.956505026921114,16.93228471902509
229,53.6150385057781,17.456681700621814
230,53.29473867604199,17.960927794907192
231,52.93351774674469,18.500295061792997
232,52.5990939600298,19.035157938050084
233,52.25523778241223,19.533029470421717
234,51.909696404984075,20.067738819936633
235,51.56128498511828,20.58662001058833
236,51.227490155078385,21.08099497447112
237,50.86274722971072,21.646671406306677
238,50.513726720409,22.14030690688362
239,50.14456308319137,22.683165647038336
240,49.77010435035874,23.17789972897604
241,49.38512008684046,23.717307432405303
242,48.81810729171647,24.421314947881807
243,48.3514750665029,24.88388179918545
244,47.893111164500006,25.303639822000992
245,47.46119469478981,25.69151769887505
246,46.998637490255824,26.124546405031744
247,46.51470510811437,26.565428603674345
248,46.047480091948174,26.991013987259322
249,45.59589472405191,27.393969212939297
250,45.14097585549558,27.81154658457061
251,44.66279866078147,28.22795942395748
252,44.18444270075769,28.65553919107508
253,43.68084595602841,29.10259779003796
254,43.17263989065368,29.525547884358772
255,42.64000179147531,29.926484143468606
256,42.476543795165476,29.988707484847662
257,42.099609415154106,30.45970845027342
258,41.70371440125693,30.94546512144472
259,41.30462036196997,31.454663798931733
260,40.915530733032355,31.92302125906944
261,40.504496742764545,32.42483004542109
262,40.09948187710566,32.907905281434346
263,39.74070910573972,33.360005550676355
264,39.33033608786629,33.84976265191246
265,38.937265646837794,34.34583182544632
266,38.49980758642694,34.839341065051194
267,38.087578121713875,35.321187086954374
268,37.67476577851128,35.80221161570953
269,37.266762452070594,36.23371375337846
270,36.797934254662074,36.76352707367434
271,36.17478658497693,37.39519159122557
272,35.67529941844896,37.769600225621055
273,35.18065366456163,38.127917881935055
274,34.67241180202002,38.52108236445586
275,34.18058789074424,38.875951563524715
276,33.676390351265844,39.25607285593339
277,33.154324823228436,39.66193588345809
278,32.6471632117417,40.01751571564514
279,32.15683829512993,40.366887439028915
280,31.62949075492645,40.7418439997946
281,31.06700535087925,41.13670877321545
282,30.536291313343693,41.4802710813561
283,29.959335653451802,41.84219397005929
284,30.087420902966517,41.45508425347741
285,29.79163740510101,42.02855526227848
286,29.498526902221375,42.564809590683545
287,29.196824469771848,43.12369333664687
288,28.89924714019068,43.66165976956322
289,28.59853000610029,44.22555998025502
290,28.27609361137508,44.78191117158649
291,27.982624126406197,45.30787406247978
292,27.67388267161982,45.875760396995666
293,27.3578245491828,46.38362728170611
294,27.054476008624533,46.95054314603534
295,26.73979594556793,47.47052299681113
296,26.424118023480254,48.03293956170089
297,26.12189300536402,48.53277688740905
298,25.78746361681951,49.09347959190768
299,25.459521888221765,49.65357996797389
300,25.133429927511255,50.18437338241475
301,24.791973876586127,50.72088243977047
302,24.456372644912786,51.27205930457894
303,22.739830118108245,52.5584017429201
304,22.13992867260128,52.60874092934412
305,21.52388291056912,52.6445697520457
306,20.90530567449227,52.67537587895189
307,20.266273902172333,52.7223246404735
308,19.610676550434604,52.75675697919404
309,19.026702979505078,52.77079977054254
310,18.368065277871608,52.79517051902861
311,17.704131076918383,52.81130828858959
312,17.059291579527407,52.821044331060826
313,17.201952086670264,53.07110238636105
314,16.840125142889516,53.583699138238806
315,16.50103116791214,54.100113557577934
316,16.156776405307856,54.58858811032679
317,15.775181957227039,55.138997291917946
318,15.428452615351548,55.64445067026421
319,15.083727330236764,56.12095176538075
320,14.715349982495493,56.677442395504585
321,14.369888232743115,57.14913694419561
322,13.99676292110815,57.688799961999514
323,13.627204117250965,58.19287566899247
324,13.253540290378922,58.68791045288658
325,12.872739045077436,59.212280030906996
326,12.489083616762237,59.730533206763866
327,12.088853112639566,60.247819650177874
328,11.667533898678958,60.77410144796848
329,9.261039521760132,61.72354904978815
330,8.711275228864306,61.48808817639379
331,8.12165037325069,61.253393943630805
332,7.536637551495371,61.00215924710888
333,6.994490888697844,60.784677962796444
334,6.390291396942527,60.5356647938506
335,5.828188525757891,60.31060909793084
336,5.234754614671614,60.04766811925025
337,4.675086017197509,59.82442436258469
338,4.09503067530847,59.565056573039364
339,3.503416222448956,59.32173708830905
340,2.9437401975444004,59.05916504988229
341,2.3425185106338127,58.78780279372667
342,1.771659335231321,58.52140286642226
343,1.1759547673876543,58.248975439353686
344,0.7840125275753145,58.040056047851984
345,0.21255531031611086,57.80613296360689
346,-0.3499868273877136,57.60092323757063
347,-0.9329549618668079,57.370132116115066
348,-1.5423224850490427,57.138667859721174
349,-2.088538008175461,56.91814287161626
350,-2.6826083566067096,56.70054441237691
351,-3.2454598630002858,56.4716820793245
352,-3.8748047177786953,56.233549936843566
353,-4.425205001120689,56.01251964526195
354,-5.016364653594005,55.7772806217813
355,-5.602570542945205,55.53057801530784
356,-6.175507328628349,55.296311640554165
357,-6.780189132040078,55.03846708700741
358,-7.378899147115491,54.764490069438374
359,-8.023834115575303,54.464853244726214
360,-9.107961984159886,53.729749746663565
361,-9.486819350994342,53.25591095165953
362,-9.891372757744303,52.747163640961396
363,-10.271289200058682,52.27241612564263
364,-10.67306651768373,51.79635650052599
365,-11.071209870990472,51.29799743549891
366,-11.445875646293818,50.80618364772565
367,-11.835890428946788,50.31781111495969
368,-12.19905339043743,49.82586805351194
369,-12.580851668016445,49.34887718580663
370,-12.995575503560156,48.83982211939003
371,-13.353033782479066,48.353079525081576
372,-13.75275404408709,47.84715388012802
373,-14.09917488188763,47.36602342642978
374,-14.492253359883726,46.84894983574456
375,-14.854375882665941,46.36508228528857
376,-15.246633435329425,45.8503291880446
377,-15.60701107775957,45.34611571117361
378,-15.977400980363285,44.86486108254418
379,-16.342139561203084,44.368258867028516
380,-16.742583999383708,43.80470241045056
381,-17.102565961127667,43.282022782591895
382,-17.451284805450047,42.761153774082445
383,-17.577707290687545,42.51374665088656
384,-18.02195265496153,42.08119448751049
385,-18.460496051954458,41.6186690521205
386,-18.899205533103938,41.17411789763712
387,-19.33324928410608,40.74545746171853
388,-19.74772136976877,40.3035850568727
389,-20.21206917658107,39.853478611671356
390,-20.655420386776797,39.39485739798895
391,-21.080540710069013,38.94320510478033
392,-21.484006324302506,38.5094435479045
393,-21.928934376918345,38.05478710871444
394,-22.37647680469945,37.57271892331544
395,-22.79713325750141,37.11610621571699
396,-23.20495471192714,36.67420714130044
397,-23.651440438215236,36.200849770561526
398,-24.061925736789807,35.75386857405423
399,-24.469666021273902,35.28066089508772
400,-24.91190591734785,34.79952456102183
401,-25.292509172182488,34.35279657491037
402,-25.749360896758322,33.866268478997945
403,-26.233945049672904,33.27695172834865
404,-26.33843319343613,33.068189255069065
405,-26.800178697094243,32.64885625201215
406,-27.27709393757144,32.226304754763106
407,-27.733002067506423,31.822251054158862
408,-28.211041250040758,31.407057957075697
409,-28.682593206109363,30.98573442349877
410,-29.13978408822306,30.57051353992982
411,-29.56836445083146,30.169791858178026
412,-30.04659099818705,29.738654279533602
413,-30.486275483259007,29.327382082493365
414,-30.979317139471863,28.89627623918509
415,-31.434584684267552,28.480262932444106
416,-31.908764467626355,28.04659343180356
417,-32.349933944980165,27.61919736764209
418,-32.79393519016432,27.2098716798986
419,-33.27488946554098,26.74352579495326
420,-33.727306107058816,26.325723550656647
421,-34.200518913790305,25.854714874804493
422,-34.67544644252289,25.35648714587841
423,-34.74633362973865,25.201627724951834
424,-35.29072039690383,24.83093263968603
425,-35.81035738589754,24.49408721818059
426,-36.31099618069536,24.152523843451345
427,-36.82734564737031,23.795620511475356
428,-37.34205353875674,23.449416634406223
429,-37.85181563209546,23.099340664657948
430,-38.36086386040608,22.75207881179408
431,-38.867959827129766,22.40708451186319
432,-39.40285591625681,22.041784708656895
433,-39.91140832562385,21.689461038555763
434,-40.43160128504094,21.33811416708488
435,-40.951307254699906,20.986327023156345
436,-41.49162872228995,20.588494833672453
437,-41.97914265866305,20.237241688189663
