,x,y
0,-40.63129457149312,-58.27174346139072
1,-40.13450662124959,-57.848342663748895
2,-39.66168630552672,-57.472943667539
3,-39.194027422370446,-57.09282932826354
4,-38.73314061546004,-56.699020764632046
5,-38.23130565084382,-56.29516974612808
6,-37.77678071358586,-55.922201247663764
7,-37.3105678372589,-55.5178289157644
8,-36.843998215367215,-55.113818536744866
9,-36.36015121195062,-54.70131944252402
10,-35.90130989317237,-54.3182909554828
11,-35.457099506424484,-53.925063835750755
12,-34.96862510566629,-53.517105056778696
13,-34.52011176689166,-53.12887815266961
14,-34.06197289904396,-52.715082106650996
15,-33.61174167501886,-52.30524215452182
16,-33.18846414880698,-51.91455190613825
17,-32.789759816945285,-51.54298196327386
18,-32.260758355985914,-51.01188001631977
19,-31.80355712652221,-50.59910218005938
20,-31.369787460802517,-50.19270004933642
21,-30.90614895797983,-49.76006879757479
22,-30.44179456773633,-49.3534522472772
23,-30.008095166970545,-48.946239465643544
24,-29.53775649698265,-48.50597302090776
25,-29.091841666117194,-48.10814015871101
26,-28.64501918027889,-47.67938791027728
27,-28.188464309807497,-47.25258853816965
28,-27.763038872584488,-46.863124572895494
29,-27.3186598118854,-46.41557434385118
30,-26.86493783051295,-45.9686726204816
31,-26.42610876230243,-45.56673341515661
32,-25.997910913059435,-45.1294284067595
33,-25.554913088181635,-44.71916278102145
34,-25.125029893265367,-44.27345326061225
35,-24.71887540353046,-43.86645334188282
36,-24.34753791005929,-43.46023372306973
37,-21.961339002858537,-42.521796908657016
38,-21.38646804335193,-42.761306599230764
39,-20.83379113985641,-42.990391281444396
40,-20.243842120787917,-43.20006596480193
41,-19.68678346293731,-43.428028182896036
42,-19.102256659144267,-43.65125540203997
43,-18.553321712202084,-43.86858081750725
44,-17.964321473759608,-44.0841530643778
45,-17.384531808422363,-44.29265306439993
46,-16.806364220696466,-44.50737383109907
47,-16.261434099735226,-44.72040799089054
48,-15.666080576341312,-44.911269774638185
49,-15.082129717639102,-45.11899463671232
50,-14.523158771081146,-45.318139125180544
51,-14.00252240078333,-45.50020967733551
52,-13.25447591718989,-45.7147436242788
53,-12.706570247922418,-45.931283458200625
54,-12.113079169246909,-46.163553269273955
55,-11.53354464439331,-46.380427348939826
56,-10.99232111915505,-46.59914751145474
57,-10.402789740732421,-46.80787681824087
58,-9.81175821647006,-47.02190720954339
59,-9.23470305295179,-47.22846374273951
60,-8.669095070269305,-47.44673899819535
61,-8.076146424509043,-47.65504392429308
62,-7.519686120539458,-47.854159834967284
63,-6.946810392973884,-48.047391942325326
64,-6.398694968260655,-48.22311573238774
65,-5.7950095300513045,-48.401465512662654
66,-5.238523217858427,-48.586590615920926
67,-5.378736947444782,-48.31220259834923
68,-4.921143548454722,-47.90297479198434
69,-4.460209023131542,-47.475432318653276
70,-4.0197751696705915,-47.05964361231092
71,-3.58638788126773,-46.66203838710075
72,-3.118866218246895,-46.22633906053315
73,-2.6749197835997496,-45.802701938721334
74,-2.2482453120089154,-45.39033364270595
75,-1.7846709635704825,-44.954172989792404
76,-1.3553463697014703,-44.549931898227335
77,-0.910381887302376,-44.10883028015371
78,-0.46219500689960547,-43.655442176340145
79,-0.05116058272141211,-43.26638214616114
80,0.3989969658847905,-42.80396465235097
81,0.825889251921319,-42.38415957973685
82,1.246755006796659,-41.9636414349815
83,1.6425118713710045,-41.54235777833744
84,2.045196090521087,-41.11966109368569
85,3.1970413239454762,-40.14882267720978
86,3.7827247173030605,-39.944458235248206
87,4.344779290228764,-39.75277061997676
88,4.908579935169868,-39.55319636049955
89,5.506151757293782,-39.32753759147937
90,6.0672210835376745,-39.13432828820443
91,6.658926333278974,-38.907731388826925
92,7.237558963601819,-38.688629701374595
93,7.800216146788877,-38.481362748122784
94,8.364244861573518,-38.26496180006892
95,8.929990565926333,-38.057719865209684
96,9.521550666490873,-37.80330495939146
97,10.052003935495751,-37.604502125036475
98,10.617584590874786,-37.371334452208266
99,11.16288069290647,-37.13344639400348
100,11.223843477653219,-37.230898328534714
101,11.68874906708916,-36.77483643245919
102,12.144974961095148,-36.345925204832234
103,12.579178344705452,-35.95304005147277
104,13.023939553658012,-35.5165370477139
105,13.494657755308229,-35.08581892423037
106,13.938769203266737,-34.66197282865083
107,14.38024077271522,-34.242218010980885
108,14.83202456247524,-33.80916603464763
109,15.274930944100804,-33.37922350939522
110,15.7073761098519,-32.96149493080189
111,16.13552252064563,-32.559554369945495
112,16.58160934289548,-32.102040137989086
113,16.989422451528096,-31.677643227269794
114,17.418312092870455,-31.2368040088396
115,17.843124951881574,-30.814591679058992
116,18.25884778016887,-30.368413434739757
117,18.69373719042525,-29.8981685957232
118,19.082628313078004,-29.486518797398148
119,19.48759805438473,-29.040030619349817
120,21.327657849523874,-27.99812768684058
121,21.946076840761027,-28.044544317158177
122,22.54485390647942,-28.069281256214524
123,23.167060090362074,-28.109063264231075
124,23.779136459654143,-28.148992357089725
125,24.37407400495018,-28.171063093644012
126,25.011847995835787,-28.198209828774363
