,x,y
0,-40.06099726903029,-58.157698150101304
1,-39.463879504840335,-57.91926057232513
2,-38.8875493346691,-57.69981663430954
3,-38.32232679716566,-57.47812646184868
4,-37.76423175208608,-57.25758119164298
5,-37.187899097886046,-57.02714480214301
6,-36.63327725387145,-56.805702610900795
7,-36.02891773113022,-56.56098927303371
8,-35.45756389038295,-56.342601471437916
9,-34.92427699002912,-56.124598544349865
10,-34.35272456022502,-55.87807841773153
11,-33.78052842906572,-55.635901257466486
12,-33.277591797660726,-55.42068481260929
13,-32.73612389893136,-55.1628155979441
14,-31.214375793744505,-54.72388004254374
15,-30.63401462732158,-54.782713616804834
16,-30.009883859116805,-54.83883278307121
17,-29.39324875479154,-54.912242217121545
18,-28.789329541435077,-54.95367213476126
19,-28.14419192168314,-55.02089224898996
20,-27.538199699490175,-55.07639270830407
21,-26.95832118084212,-55.13692595507314
22,-26.337424389074723,-55.188920242384846
23,-25.753231047113726,-55.243501897523686
24,-25.12582547168725,-55.28375298453128
25,-24.506554441044667,-55.319799434955726
26,-23.917246148344113,-55.368028308035875
27,-23.341285560426748,-55.39430962039421
28,-23.637966558701518,-55.63394032475144
29,-23.097744751088925,-55.32894697901965
30,-22.561811645704807,-55.031129901647645
31,-21.996899927152455,-54.69117012443119
32,-21.48763853954655,-54.43172005258442
33,-20.924975572464184,-54.10031709313957
34,-20.410534352382772,-53.8099807158783
35,-19.8477048483486,-53.493892612137465
36,-19.33898092243706,-53.19031491963932
37,-18.80588308149081,-52.882197881971
38,-18.286829569222654,-52.58755050853003
39,-17.747635170255062,-52.277695861591475
40,-17.22377767587024,-51.94238164278125
41,-16.69570812597211,-51.64284170041025
42,-16.194184913376123,-51.343558650493456
43,-15.68276165227506,-51.018645501888564
44,-15.241357809325079,-50.73299100899622
45,-13.730397948997991,-50.02117038681647
46,-13.108550418586015,-50.02980491970404
47,-12.487495598594638,-50.007924926780156
48,-11.898011013016468,-50.00659084725116
49,-11.25438875626906,-50.000444403889034
50,-10.641363382392722,-49.984071448101425
51,-10.044714411924714,-49.98615174836969
52,-9.440010544638739,-49.958139496447416
53,-8.83445289290381,-49.948107390792956
54,-8.20111186755096,-49.91210217005609
55,-7.582161061091039,-49.90641697521653
56,-7.017595730996847,-49.885091753772976
57,-6.381975965917202,-49.83069304199648
58,-5.8549417653047495,-49.80086872735123
59,-6.057450982850613,-50.04086974137009
60,-5.555276701551719,-49.698691850235434
61,-5.044091903257192,-49.34425726575543
62,-4.574908041751818,-49.00735424869308
63,-4.0705583880515315,-48.61827190617932
64,-3.589920042221026,-48.27080141050231
65,-3.075889987209355,-47.87663553782741
66,-2.5921435718862122,-47.53096633445813
67,-2.077196238314533,-47.1467337933409
68,-1.5882220101858464,-46.79300957317305
69,-1.105716311259978,-46.41188734769909
70,-0.6280039434940101,-46.05301633032754
71,-0.1402754259379242,-45.68406443901668
72,0.35440898755716455,-45.295990729947356
73,0.8374335544359861,-44.92822565000017
74,1.2929093915491254,-44.560566779715174
75,1.7609454982821409,-44.18795430484168
76,2.1606851971271426,-43.83957889738733
77,3.6936867086206346,-42.957730455895394
78,4.282379971656409,-42.91425562356165
79,4.918211630211472,-42.85318962080547
80,5.527121765774375,-42.807521714643094
81,6.13000578770512,-42.76768003243435
82,6.741350511317381,-42.69762353136944
83,7.355948564946477,-42.648719761117604
84,7.949147891370708,-42.58721869442511
85,8.577517680364815,-42.520376270970104
86,9.180199170464057,-42.46445265630382
87,9.761900997102948,-42.40689075458127
88,10.379327181252524,-42.333543966740635
89,10.964936342862142,-42.253157366950056
90,11.549874357836911,-42.174874895909205
91,11.77028238890215,-41.76964272013273
92,12.128606040538202,-41.258764320776166
93,12.505937569607333,-40.74705434433617
94,12.87480659766403,-40.28844080661329
95,13.23214659789684,-39.763144012731445
96,13.59855512041479,-39.29099268791584
97,13.950107097799851,-38.78435841525469
98,14.312175224936873,-38.28232933628628
99,14.677243682197393,-37.789841052177295
100,15.051256839784054,-37.266656397352435
101,15.389349510489478,-36.77758157702462
102,15.759899486557552,-36.27885657973895
103,16.117676304440558,-35.77957853172942
104,16.45516236667222,-35.27303444652901
105,16.814743761230172,-34.77306477227767
106,17.184613232971095,-34.25742161788495
107,17.50712152479199,-33.7728132049252
108,17.862325502016997,-33.2676852519054
109,18.20976324915228,-32.741385939619484
110,18.554174691778655,-32.24107124020763
111,18.86521346758387,-31.765581794947963
112,19.20891147686305,-31.244690961523197
113,19.48395553429377,-30.791284733846428
114,21.141557862614228,-29.37484139307344
115,21.78006187910473,-29.3146833730825
116,22.377846441915054,-29.25351701728621
117,22.994185888899292,-29.195593095146073
118,23.5768793020683,-29.128500929313063
119,24.22922459501806,-29.045304598597713
120,24.79698737587011,-28.994479132603836
121,25.435403343579395,-28.907591152719498
122,26.04928087755473,-28.84753952907757
123,26.642041067635102,-28.767600108413912
124,27.214219027548193,-28.70300275468192
125,27.819418391621234,-28.607405360647334
126,28.45303110481876,-28.514116497376214
127,28.987275080947363,-28.431736553997297
128,29.35813346937854,-28.376618176769348
129,29.9154891841686,-28.1876300809959
130,30.518125467991286,-27.98511280510689
131,31.082239358290668,-27.77199283750243
132,31.65686739104846,-27.56584511365195
133,32.170289695061236,-27.38317420707358
134,32.731233402630515,-27.15470333719287
135,32.64533893016659,-26.831577323366655
136,32.82957991877568,-26.261534275811528
137,32.98390379864393,-25.64430148254811
138,33.15829093209947,-25.049869394841043
